Rank,Company,Ticker,Sector,Industry,Profitable,Founder_is_CEO,FemaleCEO,Growth_in_Jobs,Change_in_Rank,Gained_in_Rank,Dropped_in_Rank,Newcomer_to_the_Fortune500,Global500,Best_Companies,Number_of_employees,MarketCap_March31_M,Revenues_M,RevenuePercentChange,Profits_M,ProfitsPercentChange,Assets_M,CEO,Country,HeadquartersCity,HeadquartersState,Website,CompanyType,Footnote,MarketCap_Updated_M,Updated,Costs_M
,Fortive,FTV,-,Industrial Machinery,yes,no,no,no,-8.0,no,yes,,no,no,18000.0,24078.0,5826.0,10.9,755.0,24.1,15891.0,James A. Lico,U.S.,Everett,WA,www.fortive.com,Public,"Market value as of March 31, 2023.",24078.0,2023-06-05,5071.0
588.0,American Axle & Manufacturing,AXL,Motor Vehicles & Parts,Motor Vehicles & Parts,yes,no,no,yes,-1.0,no,yes,,no,no,19000.0,912.0,5802.0,12.5,64.0,989.8,5469.0,David C. Dauch,U.S.,Detroit,MI,www.aam.com,Public,"Market value as of March 31, 2023.",912.0,2023-06-05,
589.0,FMC,FMC,Chemicals,Chemicals,yes,no,no,yes,14.0,yes,no,,no,no,6600.0,15284.0,5802.0,15.0,737.0,,11171.0,Mark A. Douglas,U.S.,Philadelphia,PA,www.fmc.com,Public,"Market value as of March 31, 2023.",15284.0,2023-06-05,
590.0,Frontier Communications,FYBR,Telecommunications,Telecommunications,yes,no,no,no,-91.0,no,yes,,no,no,14708.0,5580.0,5787.0,-9.7,441.0,,18624.0,Nick Jeffery,U.S.,Norwalk,CT,www.frontier.com,Public,"Net income and earnings per share percent changes are not available due to emergence from bankruptcy and fresh-start accounting, April 30, 2021. Market value as of March 31, 2023.",5580.0,2023-06-05,
591.0,Zebra Technologies,ZBRA,Industrials,"Electronics, Electrical Equip.",yes,no,no,yes,-38.0,no,yes,,no,no,10500.0,16345.0,5781.0,2.7,463.0,-44.7,7529.0,William J. Burns,U.S.,Lincolnshire,IL,www.zebra.com,Public,"Market value as of March 31, 2023.",16345.0,2023-06-05,
592.0,Harley-Davidson,HOG,-,Transportation Equipment,yes,no,no,yes,-20.0,no,yes,,no,no,6300.0,5551.0,,7.8,741.0,14.1,11493.0,Jochen Zeitz,U.S.,Milwaukee,WI,www.harley-davidson.com,Public,"Market value as of March 31, 2023.",5551.0,2023-06-05,5014.0
593.0,U-Haul Holding,UHAL,Transportation,"Trucking, Truck Leasing",yes,no,no,yes,55.0,yes,no,,no,no,25234.0,10320.0,5740.0,26.4,1123.0,83.9,17300.0,Edward J. Shoen,U.S.,Reno,NV,www.uhaul.com,Public,"Changed name from Amerco, Dec. 19, 2022. Figures are for fiscal year ended March 31, 2022. Market value as of March 31, 2023.",10320.0,2023-06-05,
594.0,Under Armour,UAA,Apparel,Apparel,yes,no,yes,no,-48.0,no,yes,,no,no,12300.0,3982.0,5727.0,19.3,,88.3,4453.0,Stephanie C. Linnartz,U.S.,Baltimore,MD,about.underarmour.com,Public,"Changed fiscal year-end from Dec. 31. to March 31. Figures are for the twelve months ended March 31, 2022. Market value as of March 31, 2023.",3982.0,2023-06-05,
,MDC Holdings,MDC,Engineering & Construction,Homebuilders,yes,no,no,no,-15.0,no,yes,,no,no,1643.0,2841.0,5718.0,8.8,562.0,-2.0,5363.0,David D. Mandarich,U.S.,Denver,CO,www.mdcholdings.com,Public,"Market value as of March 31, 2023.",2841.0,2023-06-05,
596.0,Broadridge Financial Solutions,BR,Business Services,Financial Data Services,yes,no,no,yes,12.0,yes,no,,no,no,14300.0,17250.0,5709.0,14.3,539.0,-1.5,8169.0,Timothy C. Gokey,U.S.,Lake Success,NY,www.broadridge.com,Public,"Figures are for fiscal year ended June 30, 2022. Market value as of March 31, 2023.",17250.0,2023-06-05,
597.0,Vertiv Holdings,VRT,Industrials,"Electronics, Electrical Equip.",yes,no,no,yes,10.0,yes,no,,no,no,27000.0,5404.0,5692.0,13.9,77.0,-36.0,7096.0,Giordano Albertazzi,U.S.,Westerville,OH,www.vertiv.com,Public,"Market value as of March 31, 2023.",5404.0,2023-06-05,
598.0,Ingles Markets,IMKTA,Food & Drug Stores,Food and Drug Stores,yes,no,no,no,11.0,yes,no,,no,no,18460.0,1685.0,5679.0,13.9,273.0,9.2,2296.0,James W. Lanning,U.S.,Black Mountain,NC,www.ingles-markets.com,Public,"Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",1685.0,2023-06-05,
599.0,Howmet Aerospace,HWM,Aerospace & Defense,Aerospace & Defense,yes,no,no,yes,13.0,yes,no,,no,no,21400.0,17448.0,5663.0,13.9,469.0,81.8,10255.0,John C. Plant,U.S.,Pittsburgh,PA,www.howmet.com,Public,"Market value as of March 31, 2023.",17448.0,2023-06-05,
600.0,Sealed Air,SEE,Materials,"Packaging, Containers",yes,no,no,no,-35.0,no,yes,,no,no,16300.0,6609.0,5642.0,2.0,,-3.0,6215.0,Edward L. Doheny II,U.S.,Charlotte,NC,www.sealedair.com,Public,"Market value as of March 31, 2023.",6609.0,2023-06-05,
601.0,Kemper,KMPR,Financials,Insurance: Property and Casualty (Stock),no,no,no,no,-64.0,no,yes,,no,no,9500.0,3496.0,5577.0,-3.7,-301.0,,13364.0,Joseph P. Lacher Jr.,U.S.,Chicago,IL,www.kemper.com,Public,"Market value as of March 31, 2023.",3496.0,2023-06-05,
602.0,First Citizens BancShares,FCNCA,Financials,Commercial Banks,yes,no,no,yes,,,,,no,no,10530.0,14032.0,5549.0,183.3,1098.0,100.6,109298.0,Frank B. Holding Jr.,U.S.,Raleigh,NC,www.firstcitizens.com,Public,"Market value as of March 31, 2023.",14032.0,2023-06-05,
603.0,Xylem,XYL,-,Industrial Machinery,yes,no,no,yes,-18.0,no,yes,,no,no,17800.0,18875.0,5522.0,6.3,355.0,-16.9,7952.0,Patrick K. Decker,U.S.,Washington,DC,www.xylem.com,Public,"Market value as of March 31, 2023.",18875.0,2023-06-05,
604.0,Palo Alto Networks,PANW,-,Network and Other Communications Equipment,no,no,no,yes,62.0,yes,no,,no,no,12561.0,60443.0,,29.3,-267.0,,12254.0,Nikesh Arora,U.S.,Santa Clara,CA,www.paloaltonetworks.com,Public,"Figures are for fiscal year ended July 31, 2022. Market value as of March 31, 2023.",60443.0,2023-06-05,
605.0,Skyworks Solutions,SWKS,Technology,Semiconductors and Other Electronic Components,yes,no,no,yes,-10.0,no,yes,,no,no,11150.0,18777.0,5486.0,7.4,1275.0,-14.9,8874.0,Liam K. Griffin,U.S.,Irvine,CA,www.skyworksinc.com,Public,"Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",18777.0,2023-06-05,
606.0,Gartner,IT,Technology,Information Technology Services,yes,no,no,yes,27.0,yes,no,,no,no,19500.0,25756.0,5476.0,15.7,808.0,1.8,7300.0,Eugene A. Hall,U.S.,Stamford,CT,www.gartner.com,Public,"Market value as of March 31, 2023.",25756.0,2023-06-05,
607.0,Roper Technologies,ROP,Technology,Computer Software,yes,no,no,no,-110.0,no,yes,,no,no,15800.0,46820.0,5472.0,-14.7,,294.3,26981.0,L. Neil Hunn,U.S.,Sarasota,FL,www.ropertech.com,Public,"Includes revenues from discontinued operations. Market value as of March 31, 2023.",46820.0,2023-06-05,927.0
608.0,Hanover Insurance Group,THG,Financials,Insurance: Property and Casualty (Stock),yes,no,no,yes,-25.0,no,yes,,no,no,4600.0,4590.0,5469.0,4.6,116.0,-72.3,13997.0,John C. Roche,U.S.,Worcester,MA,www.hanover.com,Public,"Market value as of March 31, 2023.",4590.0,2023-06-05,
609.0,Big Lots,BIG,Retailing,Specialty Retailers: Other,no,no,no,no,-94.0,no,yes,,no,no,21200.0,318.0,5468.0,-11.1,-211.0,-218.5,3691.0,Bruce K. Thorn,U.S.,Columbus,OH,www.biglots.com,Public,"Figures are for fiscal year ended Jan. 31, 2023. Market value as of March 31, 2023.",318.0,2023-06-05,
610.0,Moody's,MCO,Business Services,Financial Data Services,yes,no,no,yes,-98.0,no,yes,,no,no,14426.0,56084.0,5468.0,-12.1,1374.0,-37.9,14349.0,Robert S. Fauber,U.S.,New York,NY,www.moodys.com,Public,"Market value as of March 31, 2023.",56084.0,2023-06-05,
611.0,Teledyne Technologies,TDY,-,Aerospace & Defense,yes,no,no,yes,29.0,yes,no,,no,no,14700.0,21027.0,5459.0,18.3,789.0,77.1,14354.0,Robert Mehrabian,U.S.,Thousand Oaks,CA,www.teledyne.com,Public,"Market value as of March 31, 2023.",21027.0,2023-06-05,
612.0,Mattel,MAT,Household Products,"Toys, Sporting Goods",yes,no,no,no,-42.0,no,yes,,no,no,33900.0,6516.0,,-0.4,,-56.4,6178.0,Ynon Kreiz,U.S.,El Segundo,CA,www.mattel.com,Public,"Market value as of March 31, 2023.",6516.0,2023-06-05,
613.0,TransDigm Group,TDG,-,Aerospace & Defense,yes,no,no,yes,11.0,yes,no,,no,no,14400.0,40242.0,5429.0,13.2,866.0,27.4,18107.0,Kevin M. Stein,U.S.,Cleveland,OH,www.transdigm.com,Public,"Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",40242.0,2023-06-05,
614.0,Keysight Technologies,KEYS,Technology,"Scientific, Photographic and Control Equipment",yes,no,no,yes,,,,,no,no,15000.0,28766.0,5420.0,9.7,1124.0,25.7,8098.0,Satish Dhanasekaran,U.S.,Santa Rosa,CA,www.keysight.com,Public,"Figures are for fiscal year ended Oct. 31, 2022. Market value as of March 31, 2023.",28766.0,2023-06-05,
615.0,Telephone & Data Systems,TDS,Telecommunications,Telecommunications,yes,no,no,yes,-42.0,no,yes,,no,no,9300.0,1182.0,5413.0,1.6,62.0,-60.3,14550.0,LeRoy T. Carlson Jr.,U.S.,Chicago,IL,www.tdsinc.com,Public,"Market value as of March 31, 2023.",1182.0,2023-06-05,
616.0,Syneos Health,SYNH,Health Care,Health Care: Pharmacy and Other Services,yes,no,yes,yes,-32.0,no,yes,,no,no,29290.0,3678.0,5393.0,3.5,267.0,13.5,8199.0,Michelle Keefe,U.S.,Morrisville,NC,www.syneoshealth.com,Public,"Market value as of March 31, 2023.",3678.0,2023-06-05,
617.0,Edwards Lifesciences,EW,Health Care,Medical Products and Equipment,yes,no,no,yes,-35.0,no,yes,,no,no,17300.0,50143.0,5382.0,2.9,1522.0,1.3,8293.0,Bernard J. Zovighian,U.S.,Irvine,CA,www.edwards.com,Public,"Market value as of March 31, 2023.",50143.0,2023-06-05,
618.0,Church & Dwight,CHD,Household Products,Household and Personal Products,yes,no,no,yes,-32.0,no,yes,,no,no,5250.0,21577.0,5376.0,3.6,,-50.0,8346.0,Matthew T. Farrell,U.S.,Ewing,NJ,www.churchdwight.com,Public,"Market value as of March 31, 2023.",21577.0,2023-06-05,
619.0,R.R. Donnelley & Sons,RRD,Media,"Publishing, Printing",yes,no,no,no,-6.0,no,yes,,no,no,32000.0,,5367.0,8.1,156.0,4108.1,3163.0,Thomas J. Quinlan III,U.S.,Chicago,IL,www.rrd.com,Private,"Went private, Feb. 28, 2023.",290.0,2023-06-05,
620.0,Hub Group,HUBG,Transportation,Transportation and Logistics,yes,no,no,yes,49.0,yes,no,,no,no,5900.0,2802.0,5341.0,26.2,357.0,108.2,2810.0,Phillip D. Yeager,U.S.,Oak Brook,IL,www.hubgroup.com,Public,"Market value as of March 31, 2023.",2802.0,2023-06-05,
621.0,ArcBest,ARCB,Transportation,"Trucking, Truck Leasing",yes,no,yes,yes,75.0,yes,no,,no,no,15700.0,2242.0,5324.0,33.8,,39.7,2494.0,Judy R. McReynolds,U.S.,Fort Smith,AR,www.arcb.com,Public,"Market value as of March 31, 2023.",2242.0,2023-06-05,
622.0,Coty,COTY,Household Products,Household and Personal Products,yes,no,yes,no,-68.0,no,yes,,no,no,11012.0,10282.0,5304.0,-5.6,260.0,,12116.0,Sue Y. Nabi,U.S.,New York,NY,www.coty.com,Public,"Figures are for fiscal year ended June 30, 2022. Market value as of March 31, 2023.",10282.0,2023-06-05,
623.0,Juniper Networks,JNPR,Technology,Network and Other Communications Equipment,yes,no,no,yes,9.0,yes,no,,no,no,10901.0,11061.0,5301.0,11.9,471.0,86.4,9327.0,Rami Rahim,U.S.,Sunnyvale,CA,www.juniper.net,Public,"Market value as of March 31, 2023.",11061.0,2023-06-05,
624.0,Simon Property Group,SPG,Financials,Real estate,yes,no,no,yes,-31.0,no,yes,,no,no,2900.0,36585.0,5291.0,3.4,2140.0,-4.9,33011.0,David E. Simon,U.S.,Indianapolis,IN,www.simon.com,Public,"A real estate investment trust. Market value as of March 31, 2023.",36585.0,2023-06-05,3151.0
625.0,SS&C Technologies Holdings,SSNC,Technology,Computer Software,yes,yes,no,yes,-24.0,no,yes,,no,no,27600.0,14158.0,5283.0,4.6,,-18.7,16653.0,William C. Stone,U.S.,Windsor,CT,www.ssctech.com,Public,"Market value as of March 31, 2023.",14158.0,2023-06-05,
626.0,Endeavor Group Holdings,EDR,Media,Entertainment,yes,no,no,yes,-30.0,no,yes,,no,no,11000.0,11329.0,,3.8,129.0,,12504.0,Ariel Emanuel,U.S.,Beverly Hills,CA,www.endeavorco.com,Public,"Market value as of March 31, 2023.",11329.0,2023-06-05,5139.0
627.0,Yellow,YELL,Transportation,"Trucking, Truck Leasing",yes,no,no,no,-36.0,no,yes,,no,no,30000.0,105.0,5245.0,2.4,22.0,,2279.0,Darren D. Hawkins,U.S.,Nashville,TN,www.myyellow.com,Public,"Market value as of March 31, 2023.",105.0,2023-06-05,
628.0,AMN Healthcare Services,AMN,Health Care,Health Care: Pharmacy and Other Services,yes,no,yes,yes,66.0,yes,no,,no,no,4230.0,3407.0,5243.0,31.6,444.0,35.6,2888.0,Caroline S. Grace,U.S.,Dallas,TX,www.amnhealthcare.com,Public,"Market value as of March 31, 2023.",3407.0,2023-06-05,4799.0
629.0,Worthington Industries,WOR,Materials,Metals,yes,no,no,no,177.0,yes,no,,no,no,8400.0,3214.0,,65.3,379.0,-47.6,3643.0,B. Andrew Rose,U.S.,Columbus,OH,www.worthingtonindustries.com,Public,"Figures are for fiscal year ended May 31, 2022. Market value as of March 31, 2023.",3214.0,2023-06-05,
630.0,IAC,IAC,Technology,Internet Services and Retailing,no,no,no,no,79.0,yes,no,,no,no,11000.0,4586.0,5235.0,36.2,-1170.0,-295.8,10394.0,Joseph M. Levin,U.S.,New York,NY,www.iac.com,Public,"Changed name from IAC/InterActiveCorp, Aug. 11, 2022. Market value as of March 31, 2023.",4586.0,2023-06-05,
631.0,Regal Rexnord,RRX,Industrials,"Electronics, Electrical Equip.",yes,no,no,no,82.0,yes,no,,no,no,26000.0,9324.0,5218.0,36.9,489.0,132.9,10269.0,Louis V. Pinkham,U.S.,Beloit,WI,www.regalrexnord.com,Public,"Market value as of March 31, 2023.",9324.0,2023-06-05,
632.0,Globe Life,GL,Financials,"Insurance: Life, Health (stock)",yes,no,no,yes,-38.0,no,yes,,no,no,3543.0,10619.0,5215.0,2.0,740.0,-0.7,25537.0,Frank W. Svoboda/J. Matthew Darden,U.S.,McKinney,TX,www.globelifeinsurance.com,Public,"Market value as of March 31, 2023.",10619.0,2023-06-05,4475.0
633.0,Nexstar Media Group,NXST,Media,Entertainment,yes,yes,no,yes,4.0,yes,no,,no,no,12319.0,6349.0,5211.0,12.1,,16.4,12679.0,Perry A. Sook,U.S.,Irving,TX,www.nexstar.tv,Public,"Market value as of March 31, 2023.",6349.0,2023-06-05,4240.0
,LCI Industries,LCII,Motor Vehicles & Parts,Motor Vehicles & Parts,yes,no,no,no,19.0,yes,no,,no,no,12900.0,2767.0,5207.0,16.4,395.0,37.3,3247.0,Jason D. Lippert,U.S.,Elkhart,IN,www.lci1.com,Public,"Market value as of March 31, 2023.",2767.0,2023-06-05,
635.0,CUNA Mutual Group,,-,"Insurance: Life, Health (stock)",yes,no,no,no,-33.0,no,yes,,no,no,4100.0,,5202.0,3.0,343.0,-44.8,41340.0,Robert N. Trunzo,U.S.,Madison,WI,www.cunamutual.com,Private,"A mutual company, not a stock company. It is grouped with stock companies because it reports according to Generally Accepted Accounting Principles.",,2023-06-05,
636.0,Super Micro Computer,SMCI,Technology,"Computers, Office Equipment",yes,yes,no,yes,107.0,yes,no,,no,no,4607.0,5715.0,5196.0,46.1,285.0,154.9,3205.0,Charles Liang,U.S.,San Jose,CA,www.supermicro.com,Public,"Figures are for fiscal year ended June 30, 2022. Market value as of March 31, 2023.",5715.0,2023-06-05,
637.0,Clean Harbors,CLH,Business Services,Waste Management,yes,no,no,yes,78.0,yes,no,,no,no,20018.0,7709.0,5167.0,35.8,412.0,102.6,6130.0,Eric W. Gerstenberg/Michael L. Battles,U.S.,Norwell,MA,www.cleanharbors.com,Public,"Market value as of March 31, 2023.",7709.0,2023-06-05,
638.0,Leggett & Platt,LEG,Household Products,"Home Equipment, Furnishings",yes,no,no,no,-40.0,no,yes,,no,no,19900.0,4242.0,5147.0,1.5,310.0,-23.0,5186.0,J. Mitchell Dolloff,U.S.,Carthage,MO,www.leggett.com,Public,"Market value as of March 31, 2023.",4242.0,2023-06-05,
639.0,JELD-WEN Holding,JELD,Materials,"Building Materials, Glass",yes,no,no,no,-13.0,no,yes,,no,no,23400.0,1077.0,,7.5,,-72.9,3501.0,William J. Christensen,U.S.,Charlotte,NC,www.jeld-wen.com,Public,"Market value as of March 31, 2023.",1077.0,2023-06-05,
640.0,Equifax,EFX,Business Services,Financial Data Services,yes,no,no,yes,-23.0,no,yes,,no,no,14000.0,24995.0,5122.0,4.0,696.0,-6.4,11548.0,Mark W. Begor,U.S.,Atlanta,GA,www.equifax.com,Public,"Market value as of March 31, 2023.",24995.0,2023-06-05,4426.0
641.0,Iron Mountain,IRM,Business Services,Diversified Outsourcing Services,yes,no,no,yes,11.0,yes,no,,no,no,26000.0,15427.0,5104.0,13.6,557.0,23.7,16141.0,William L. Meaney,U.S.,Portsmouth,NH,www.ironmountain.com,Public,"A real estate investment trust. Market value as of March 31, 2023.",15427.0,2023-06-05,4547.0
642.0,Synopsys,SNPS,Technology,Computer Software,yes,yes,no,yes,32.0,yes,no,,no,no,19000.0,58827.0,5082.0,20.9,985.0,30.0,9418.0,Aart J. de Geus,U.S.,Mountain View,CA,www.synopsys.com,Public,"Figures are for fiscal year ended Oct. 31, 2022. Market value as of March 31, 2023.",58827.0,2023-06-05,
643.0,Spirit Airlines,SAVE,-,Airlines,no,no,no,yes,152.0,yes,no,,no,no,12025.0,1874.0,5068.0,56.9,-554.0,,9185.0,Edward M. Christie III,U.S.,Miramar,FL,www.spirit.com,Public,"Market value as of March 31, 2023.",1874.0,2023-06-05,
644.0,OneMain Holdings,OMF,Financials,Diversified Financials,yes,no,no,yes,-24.0,no,yes,,no,no,9200.0,4480.0,5064.0,3.5,878.0,-33.2,22533.0,Douglas H. Shulman,U.S.,Evansville,IN,www.omf.com,Public,"Market value as of March 31, 2023.",4480.0,2023-06-05,
645.0,Spirit AeroSystems Holdings,SPR,Aerospace & Defense,Aerospace & Defense,no,no,no,yes,53.0,yes,no,,no,no,18235.0,3628.0,5030.0,27.2,-546.0,,6666.0,Thomas C. Gentile III,U.S.,Wichita,KS,www.spiritaero.com,Public,"Market value as of March 31, 2023.",3628.0,2023-06-05,
646.0,CME Group,CME,Financials,Securities,yes,no,no,no,-10.0,no,yes,,no,no,3460.0,68898.0,5019.0,7.0,2691.0,2.1,174176.0,Terrence A. Duffy,U.S.,Chicago,IL,www.cmegroup.com,Public,"Market value as of March 31, 2023.",68898.0,2023-06-05,2328.0
647.0,TopBuild,BLD,Engineering & Construction,Engineering & Construction,yes,no,no,yes,108.0,yes,no,,no,no,13119.0,6609.0,5009.0,43.7,556.0,71.6,4607.0,Robert M. Buck,U.S.,Daytona Beach,FL,www.topbuild.com,Public,"Market value as of March 31, 2023.",6609.0,2023-06-05,
648.0,Autodesk,ADSK,Technology,Computer Software,yes,no,no,yes,13.0,yes,no,,no,no,13700.0,44709.0,5005.0,14.1,823.0,65.6,9438.0,Andrew Anagnost,U.S.,San Francisco,CA,www.autodesk.com,Public,"Figures are for fiscal year ended Jan. 31, 2023. Market value as of March 31, 2023.",44709.0,2023-06-05,
649.0,American Eagle Outfitters,AEO,Retailing,Specialty Retailers: Apparel,yes,no,no,no,-44.0,no,yes,,no,no,24000.0,2628.0,4990.0,-0.4,125.0,-70.2,3421.0,Jay L. Schottenstein,U.S.,Pittsburgh,PA,www.aeo-inc.com,Public,"Figures are for fiscal year ended Jan. 31, 2023. Market value as of March 31, 2023.",2628.0,2023-06-05,
650.0,Peabody Energy,BTU,Energy,"Mining, Crude-Oil Production",yes,no,no,yes,131.0,yes,no,,no,no,5500.0,3705.0,4982.0,50.1,1297.0,260.2,5611.0,James C. Grech,U.S.,St. Louis,MO,www.peabodyenergy.com,Public,"Market value as of March 31, 2023.",3705.0,2023-06-05,
651.0,Hubbell,HUBB,Industrials,"Electronics, Electrical Equip.",yes,no,no,no,-16.0,no,yes,,no,no,16300.0,13036.0,4977.0,5.8,546.0,36.6,5403.0,Gerben W. Bakker,U.S.,Shelton,CT,www.hubbell.com,Public,"Includes revenues from discontinued operations. Market value as of March 31, 2023.",13036.0,2023-06-05,
652.0,Kelly Services,KELYA,-,Temporary Help,no,no,no,yes,-34.0,no,yes,,no,no,7500.0,616.0,4965.0,1.1,,-140.0,2664.0,Peter W. Quigley,U.S.,Troy,MI,www.kellyservices.com,Public,"Market value as of March 31, 2023.",616.0,2023-06-05,
653.0,Southwest Gas Holdings,SWX,Energy,Utilities: Gas and Electric,no,no,yes,yes,75.0,yes,no,,no,no,13614.0,4454.0,4960.0,34.8,-203.0,-201.3,13197.0,Karen S. Haller,U.S.,Las Vegas,NV,www.swgasholdings.com,Public,"Market value as of March 31, 2023.",4454.0,2023-06-05,
654.0,Winnebago Industries,WGO,Motor Vehicles & Parts,Motor Vehicles & Parts,yes,no,no,yes,83.0,yes,no,,no,no,7445.0,1763.0,,36.6,391.0,38.6,2417.0,Michael J. Happe,U.S.,Eden Prairie,MN,www.winnebagoind.com,Public,"Figures are for fiscal year ended Aug. 31, 2022. Market value as of March 31, 2023.",1763.0,2023-06-05,
655.0,Tempur Sealy International,TPX,Household Products,"Home Equipment, Furnishings",yes,no,no,no,-40.0,no,yes,,no,no,12000.0,6795.0,4921.0,-0.2,456.0,-27.0,4360.0,Scott L. Thompson,U.S.,Lexington,KY,www.tempursealy.com,Public,"Market value as of March 31, 2023.",6795.0,2023-06-05,4465.0
656.0,Host Hotels & Resorts,HST,Financials,Real estate,yes,no,no,yes,200.0,yes,no,,no,no,165.0,11682.0,4907.0,69.8,633.0,,12269.0,James F. Risoleo,U.S.,Bethesda,MD,www.hosthotels.com,Public,"A real estate investment trust. Market value as of March 31, 2023.",11682.0,2023-06-05,
657.0,Encompass Health,EHC,Health Care,Health Care: Medical Facilities,yes,no,no,no,-65.0,no,yes,,no,no,27679.0,5395.0,4891.0,-4.5,271.0,-34.3,5637.0,Mark J. Tarr,U.S.,Birmingham,AL,www.encompasshealth.com,Public,"Includes revenues from discontinued operations. Market value as of March 31, 2023.",5395.0,2023-06-05,4620.0
658.0,TriNet Group,TNET,Business Services,Diversified Outsourcing Services,yes,no,no,yes,-9.0,no,yes,,no,no,3600.0,4835.0,4885.0,7.6,355.0,5.0,3443.0,Burton M. Goldfield,U.S.,Dublin,CA,www.trinet.com,Public,"Market value as of March 31, 2023.",4835.0,2023-06-05,
659.0,Patrick Industries,PATK,Materials,"Building Materials, Glass",yes,no,no,no,26.0,yes,no,,no,no,11000.0,1543.0,4882.0,19.7,328.0,45.9,2783.0,Andy L. Nemeth,U.S.,Elkhart,IN,www.patrickind.com,Public,"Market value as of March 31, 2023.",1543.0,2023-06-05,
660.0,Hologic,HOLX,Health Care,Medical Products and Equipment,yes,no,no,yes,-109.0,no,yes,,no,no,6944.0,19897.0,4863.0,-13.7,1302.0,-30.4,9071.0,Stephen P. MacMillan,U.S.,Marlborough,MA,www.hologic.com,Public,"Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",19897.0,2023-06-05,
661.0,Snap-on,SNA,Industrials,Industrial Machinery,yes,no,no,yes,-20.0,no,yes,,no,no,12900.0,13117.0,4843.0,5.2,912.0,11.1,6973.0,Nicholas T. Pinchuk,U.S.,Kenosha,WI,www.snapon.com,Public,"Market value as of March 31, 2023.",13117.0,2023-06-05,
662.0,Catalent,CTLT,Health Care,Pharmaceuticals,yes,no,no,yes,30.0,yes,no,,no,no,19000.0,11834.0,4828.0,20.8,519.0,-11.3,10507.0,Alessandro Maselli,U.S.,Somerset,NJ,www.catalent.com,Public,"Figures are for fiscal year ended June 30, 2022. Market value as of March 31, 2023.",11834.0,2023-06-05,
